sentiment,sentence,processed,vector
0,@mrsaintnick hey! i'm leavin in the morning... ,"['hey', ""i'm"", 'leavin', 'morn', '...']",[0. 0. 0. ... 0. 0. 0.]
0,Wait should I eat?? Or be skinny for vegas!! I'm hungry! ,"['wait', 'eat', '?', '?', 'skinni', 'vega', ""i'm"", 'hungri']",[0. 0. 0. ... 0. 0. 0.]
0,"PLEASE does anyone have youtube links to the mtv backstage stuff, the flash upgrade nearly killed my computer   HELP!!!","['pleas', 'anyon', 'youtub', 'link', 'mtv', 'backstag', 'stuff', ',', 'flash', 'upgrad', 'nearli', 'kill', 'comput', 'help']",[0. 0. 0. ... 0. 0. 0.]
0,My mom might have breast cancer won't find out anything for. Like a week I'm so worried! ,"['mom', 'might', 'breast', 'cancer', 'find', 'anyth', '.', 'like', 'week', ""i'm"", 'worri']",[0. 0. 0. ... 0. 0. 0.]
0,my little pinky finger hurts so much.. ,"['littl', 'pinki', 'finger', 'hurt', 'much', '.', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@ Starbucks Windward Mall lovin the AC� Home is too hot to work ,"['starbuck', 'windward', 'mall', 'lovin', 'ac', 'home', 'hot', 'work']",[0. 0. 0. ... 0. 0. 0.]
0,@GpaHill not really. England and Sweden (and perhaps more) have it too. But ours' punishment is extremely harsh ,"['realli', '.', 'england', 'sweden', '(', 'perhap', ')', '.', ""'"", 'punish', 'extrem', 'harsh']",[0. 0. 0. ... 0. 0. 0.]
0,"Put vacation photos online a few yrs ago. PC crashed, and now I forget the name of the site. ","['put', 'vacat', 'photo', 'onlin', 'yr', 'ago', '.', 'pc', 'crash', ',', 'forget', 'name', 'site', '.']",[0. 0. 0. ... 0. 0. 0.]
0,http://twitpic.com/7gteh - Not wanting to leave Vegas~ ,"['want', 'leav', 'vega']",[0. 0. 0. ... 0. 0. 0.]
0,@AsianPersuazion lmao idc bout the cavs my team lost yesterday ,"['lmao', 'idc', 'bout', 'cav', 'team', 'lost', 'yesterday']",[0. 0. 0. ... 0. 0. 0.]
0,@bowtonos Friday dash to the airport in peak hour sydney traffic + rain - pint ,"['friday', 'dash', 'airport', 'peak', 'hour', 'sydney', 'traffic', 'rain', 'pint']",[0. 0. 0. ... 0. 0. 0.]
0,Selena made me want to go to starbucks ,"['selena', 'made', 'want', 'go', 'starbuck']",[0. 0. 0. ... 0. 0. 0.]
0,My brothers-in-law tom and @rnchell spent an hour looking for breakfast in the ghetto  we failed and found an aweful mcdonalds...,"['brothers-in-law', 'tom', 'spent', 'hour', 'look', 'breakfast', 'ghetto', 'fail', 'found', 'awe', 'mcdonald', '...']",[0. 0. 0. ... 0. 0. 0.]
0,Am so tired!! I have a poorly twin with a fever and diahorrea ,"['tire', 'poorli', 'twin', 'fever', 'diahorrea']",[0. 0. 0. ... 0. 0. 0.]
0,I'm feeling very nasaly today ,"[""i'm"", 'feel', 'nasali', 'today']",[0. 0. 0. ... 0. 0. 0.]
0,@winggato no free comp lol ,"['free', 'comp', 'lol']",[0. 0. 0. ... 0. 0. 0.]
0,@Hail_Mary_Jane Did you know Obama id signing a new bill to give the FDA cntrol of the tabacco industry. no more flavored dutches ,"['know', 'obama', 'id', 'sign', 'new', 'bill', 'give', 'fda', 'cntrol', 'tabacco', 'industri', '.', 'flavor', 'dutch']",[0. 0. 0. ... 0. 0. 0.]
0,I'm always in school everytime Tom tweets  @TomFelton Please tweet in the afternoon (in England time) (((((,"[""i'm"", 'alway', 'school', 'everytim', 'tom', 'tweet', 'pleas', 'tweet', 'afternoon', '(', 'england', 'time', ')', '(', '(', '(', '(', '(']",[0. 0. 0. ... 0. 0. 0.]
0,never did my math hw or studied for anything else. oops. now i have to put all my songs on my ipod cause they got deleted  then bed,"['never', 'math', 'hw', 'studi', 'anyth', 'els', '.', 'oop', '.', 'put', 'song', 'ipod', 'caus', 'got', 'delet', 'bed']",[0. 0. 0. ... 0. 0. 0.]
0,i miss my PSP ,"['miss', 'psp']",[0. 0. 0. ... 0. 0. 0.]
0,god i get feckin nose spray for my hayfever now my eyes are icthy as fuck!!!!!!!! why does summer do this to me ,"['god', 'get', 'feckin', 'nose', 'spray', 'hayfev', 'eye', 'icthi', 'fuck', 'summer']",[0. 0. 0. ... 0. 0. 0.]
0,"iPhone won't update yet, can't seem to get to the 'activation-server', and the 'More info' button shows a 404.. great ","['iphon', 'updat', 'yet', ',', ""can't"", 'seem', 'get', ""'"", 'activation-serv', ""'"", ',', ""'"", 'info', ""'"", 'button', 'show', '.', '.', 'great']",[0. 0. 0. ... 0. 0. 0.]
0,@ashman01 My only complaint about Facebook is they've changed it so much it's confusing ,"['complaint', 'facebook', ""they'v"", 'chang', 'much', 'confus']",[0. 0. 0. ... 0. 0. 0.]
0,Mcdonalds. Quiznos. And Starbucks. I feel fat ,"['mcdonald', '.', 'quizno', '.', 'starbuck', '.', 'feel', 'fat']",[0. 0. 0. ... 0. 0. 0.]
0,"@KelleyRowe hey, you remember that time we used to be friends?? ;)  ugh. vomit. sick.  i need sleep ","['hey', ',', 'rememb', 'time', 'use', 'friend', '?', '?', 'ugh', '.', 'vomit', '.', 'sick', '.', 'need', 'sleep']",[0. 0. 0. ... 0. 0. 0.]
0,@daniela_95616 my english professor would be ashamed. ,"['english', 'professor', 'would', 'asham', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@duchess_rebecca Man... intervention is soo sad ,"['man', '...', 'intervent', 'soo', 'sad']",[0. 0. 0. ... 0. 0. 0.]
0,@xerocint Nice. I wish I hadn't updated my PSP's firmware. ,"['nice', '.', 'wish', 'updat', ""psp'"", 'firmwar', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"Going home to Sydney tomorrow. I hope I won't get too bored at home, also, I have a strange feeling I will miss people in Canberra a lot ","['go', 'home', 'sydney', 'tomorrow', '.', 'hope', 'get', 'bore', 'home', ',', 'also', ',', 'strang', 'feel', 'miss', 'peopl', 'canberra', 'lot']",[0. 0. 0. ... 0. 0. 0.]
0,some1 hacked my account on aim  now i have to make a new one,"['some1', 'hack', 'account', 'aim', 'make', 'new', 'one']",[0. 0. 0. ... 0. 0. 0.]
0,sadly is going to bed. ,"['sadli', 'go', 'bed', '.']",[0. 0. 0. ... 0. 0. 0.]
0,having an upstairs downstairs fight over the sky+ with my step dad. i want oprah and he want's have i got news for you.... he won ,"['upstair', 'downstair', 'fight', 'sky', 'step', 'dad', '.', 'want', 'oprah', ""want'"", 'got', 'news', '...', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Feeling quite sorry for England cricket team at the moment  They did not have a great game yesterday,"['feel', 'quit', 'sorri', 'england', 'cricket', 'team', 'moment', 'great', 'game', 'yesterday']",[0. 0. 0. ... 0. 0. 0.]
0,@alydesigns i was out most of the day so didn't get much done ,"['day', 'get', 'much', 'done']",[0. 0. 0. ... 0. 0. 0.]
0,My hard drive left seattle at 9:15.  Where oh where is my hard drive now?  Come here hard drive ,"['hard', 'drive', 'left', 'seattl', ':', '15', '.', 'oh', 'hard', 'drive', '?', 'come', 'hard', 'drive']",[0. 0. 0. ... 0. 0. 0.]
0,"My suitcase has been with me to england, greece, italy, france, china, philippines and more, this may be its last trip ","['suitcas', 'england', ',', 'greec', ',', 'itali', ',', 'franc', ',', 'china', ',', 'philippin', ',', 'may', 'last', 'trip']",[0. 0. 0. ... 0. 0. 0.]
0,@OhRikki lmao. I dont wanna be the official child molester of twitter though  Obama already stole that title from me :/ Fuckin Jagerbombs.,"['lmao', '.', 'dont', 'wanna', 'offici', 'child', 'molest', 'twitter', 'though', 'obama', 'alreadi', 'stole', 'titl', 'fuckin', 'jagerbomb', '.']",[0. 0. 0. ... 0. 0. 0.]
0,monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken,"['monkey', '?', '?', '?', 'found', 'twin', 'wont', 'even', 'write', 'back', '.', ""i'm"", 'heartbroken']",[0. 0. 0. ... 0. 0. 0.]
0,The new PSP looks crap!  Such a disappointment after the conceot pics that were floating around ,"['new', 'psp', 'look', 'crap', 'disappoint', 'conceot', 'pic', 'float', 'around']",[0. 0. 0. ... 0. 0. 0.]
0,"@enia59 Aw, hun! You're gonna make me cry  You will get to england! Course you will &amp; ur doing well at college aren't you? xxx","['aw', ',', 'hun', 'gonna', 'make', 'cri', 'get', 'england', 'cours', 'amp', ';', 'ur', 'well', 'colleg', '?', 'xxx']",[0. 0. 0. ... 0. 0. 0.]
0,My soarthroats and coughs have been joined by fellow fever and flue. It's like a gathering of illnesses!... Did I get struck by the H1N1? ,"['soarthroat', 'cough', 'join', 'fellow', 'fever', 'flue', '.', 'like', 'gather', 'ill', '...', 'get', 'struck', 'h1n1', '?']",[0. 0. 0. ... 0. 0. 0.]
0,I cant sleep  and i think im getting a fever ,"['cant', 'sleep', 'think', 'im', 'get', 'fever']",[0. 0. 0. ... 0. 0. 0.]
0,I feel like shit. This is NOT the way I want to spend my birthday's eve ,"['feel', 'like', 'shit', '.', 'way', 'want', 'spend', ""birthday'"", 'eve']",[0. 0. 0. ... 0. 0. 0.]
0,wow. worst headache in months. someone make it stop. ,"['wow', '.', 'worst', 'headach', 'month', '.', 'someon', 'make', 'stop', '.']",[0. 0. 0. ... 0. 0. 0.]
0,definitely no vacation for me...   http://plurk.com/p/mzygb,"['definit', 'vacat', '...']",[0. 0. 0. ... 0. 0. 0.]
0,@Eriberto1 Thanks! I'm just being picky cause I don't want to have a 6am flight leaving Vegas coming back ,"['thank', ""i'm"", 'picki', 'caus', 'want', 'flight', 'leav', 'vega', 'come', 'back']",[0. 0. 0. ... 0. 0. 0.]
0,fuck oprah is sad today ,"['fuck', 'oprah', 'sad', 'today']",[0. 0. 0. ... 0. 0. 0.]
0,wants to go back to Texas.  They don't have hot and spicy chicken sandwiches or styrofoam cups at McDonalds here!  ,"['want', 'go', 'back', 'texa', '.', 'hot', 'spici', 'chicken', 'sandwich', 'styrofoam', 'cup', 'mcdonald']",[0. 0. 0. ... 0. 0. 0.]
0,remember that badass lady who treated herself for breast cancer at the South Pole? she passed away  http://tinyurl.com/lfttsc,"['rememb', 'badass', 'ladi', 'treat', 'breast', 'cancer', 'south', 'pole', '?', 'pass', 'away']",[0. 0. 0. ... 0. 0. 0.]
0,I wish i was going to a Taylor Swift concert this summer...Sigh.. ,"['wish', 'go', 'taylor', 'swift', 'concert', 'summer', '...', 'sigh', '.', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@taylorswift13 please come back to australia taylor!!! i missed going to sydney concert as i was sick with bronchitis ,"['pleas', 'come', 'back', 'australia', 'taylor', 'miss', 'go', 'sydney', 'concert', 'sick', 'bronchiti']",[0. 0. 0. ... 0. 0. 0.]
0,I really need to stop checking my Facebook every 3 seconds hoping there's a message from Kyle ,"['realli', 'need', 'stop', 'check', 'facebook', 'everi', 'second', 'hope', ""there'"", 'messag', 'kyle']",[0. 0. 0. ... 0. 0. 0.]
0,"Up for DMB, dr., then slept all day. Have a fever, no big deal, but Dad couldn't come down tonight.  Here's hoping for next weekend!","['dmb', ',', 'dr', '.', ',', 'slept', 'day', '.', 'fever', ',', 'big', 'deal', ',', 'dad', 'come', 'tonight', '.', ""here'"", 'hope', 'next', 'weekend']",[0. 0. 0. ... 0. 0. 0.]
0,@Kianasaurus - Bear just crunched my leg ,"['bear', 'crunch', 'leg']",[0. 0. 0. ... 0. 0. 0.]
0,@sanasaleem should have turned me into muffin ,"['turn', 'muffin']",[0. 0. 0. ... 0. 0. 0.]
0,No C&amp;O youtube video.    At least not today.,"['c', 'amp', 'youtub', 'video', '.', 'least', 'today', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@rjman23 waiting for the iPod touch 3.0 jailbreak for pc to come out....itouch4life said it's not gonna be out today ,"['wait', 'ipod', 'touch', 'jailbreak', 'pc', 'come', '...', '.', 'itouch4lif', 'said', 'gonna', 'today']",[0. 0. 0. ... 0. 0. 0.]
0,"@TikkaMadsen @gogomago what are you two up to?  Ah shit, Miguel's gone?   I wonder if he blames Obama for Twitter, LOL...","['two', '?', 'ah', 'shit', ',', ""miguel'"", 'gone', '?', 'wonder', 'blame', 'obama', 'twitter', ',', 'lol', '...']",[0. 0. 0. ... 0. 0. 0.]
0,Well there goes my hope of seeing a lebron-kobe faceoff in the finals... Good riddance &amp; good nite ,"['well', 'goe', 'hope', 'see', 'lebron-kob', 'faceoff', 'final', '...', 'good', 'riddanc', 'amp', ';', 'good', 'nite']",[0. 0. 0. ... 0. 0. 0.]
0,It's not fair no one I like tours England ,"['fair', 'one', 'like', 'tour', 'england']",[0. 0. 0. ... 0. 0. 0.]
0,Doing homework  cannot be bothered. Putting my PSP on ebay as i don't need and i need some money.,"['homework', 'cannot', 'bother', '.', 'put', 'psp', 'ebay', 'need', 'need', 'money', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@TKayla Beware.  Atlantic City casinos are not nearly as generous as those in Vegas.  Even the Enchanted Unicorn ate all my monies ,"['bewar', '.', 'atlant', 'citi', 'casino', 'nearli', 'gener', 'vega', '.', 'even', 'enchant', 'unicorn', 'ate', 'moni']",[0. 0. 0. ... 0. 0. 0.]
0,Poor cameron (the hills) ,"['poor', 'cameron', '(', 'hill', ')']",[0. 0. 0. ... 0. 0. 0.]
0,Its over 4 the cavs!!! My last hope down the drain ,"['cav', 'last', 'hope', 'drain']",[0. 0. 0. ... 0. 0. 0.]
0,@starbucksqueen I'm sorry ,"[""i'm"", 'sorri']",[0. 0. 0. ... 0. 0. 0.]
0,"@leilaanasazi: I'm sure lots of that studio equipment was collected analog stuff that can't be bought anymore.    seriously, condolences.","[':', ""i'm"", 'sure', 'lot', 'studio', 'equip', 'collect', 'analog', 'stuff', ""can't"", 'bought', 'anymor', '.', 'serious', ',', 'condol', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"sisters left to england  so I'm taking her room, haha. Major cleaning to be done. Especially the bathroom.","['sister', 'left', 'england', ""i'm"", 'take', 'room', ',', 'haha', '.', 'major', 'clean', 'done', '.', 'especi', 'bathroom', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@ImCirocObama on W. Northrup....but its pretty much all gone  lol,"['w.', 'northrup', '...', '.', 'pretti', 'much', 'gone', 'lol']",[0. 0. 0. ... 0. 0. 0.]
0,God I'm still sad !  I wanted to go to the Jonas Brothers show in London ! I'd kill to see the Jonas Brothers and McFly playing together,"['god', ""i'm"", 'still', 'sad', 'want', 'go', 'jona', 'brother', 'show', 'london', ""i'd"", 'kill', 'see', 'jona', 'brother', 'mcfli', 'play', 'togeth']",[0. 0. 0. ... 0. 0. 0.]
0,Why does it ALWAYS rain in England even when its supposed to be Summer? ,"['alway', 'rain', 'england', 'even', 'suppos', 'summer', '?']",[0. 0. 0. ... 0. 0. 0.]
0,"@spikezezel me dislikes, idc abt 'sweet home alabama' being ripped off, but the 'werewolves of london' ruining makes me sad ","['dislik', ',', 'idc', 'abt', ""'"", 'sweet', 'home', 'alabama', ""'"", 'rip', ',', ""'"", 'werewolv', 'london', ""'"", 'ruin', 'make', 'sad']",[0. 0. 0. ... 0. 0. 0.]
0,stupid movies we watched... mirrors ugggggh... stooopeeed!!! rip off! ,"['stupid', 'movi', 'watch', '...', 'mirror', 'ugggggh', '...', 'stooopee', 'rip']",[0. 0. 0. ... 0. 0. 0.]
0,@slewlakers that's was I was thinking  shit hope he does!,"[""that'"", 'think', 'shit', 'hope']",[0. 0. 0. ... 0. 0. 0.]
0,watching the cavs get their butts kicked by orlando ,"['watch', 'cav', 'get', 'butt', 'kick', 'orlando']",[0. 0. 0. ... 0. 0. 0.]
0,i thought paulo was tomorrow  BUT i did have a grand day in ayr. now i have 3rd degree burns and most likely skin cancer.,"['thought', 'paulo', 'tomorrow', 'grand', 'day', 'ayr', '.', 'rd', 'degre', 'burn', 'like', 'skin', 'cancer', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@RealKidPoker You're in Wolverine?! Now I know I'm never gonna receive a Twitter reply or get to meet u during my Vegas trip this year. ,"['wolverin', '?', 'know', ""i'm"", 'never', 'gonna', 'receiv', 'twitter', 'repli', 'get', 'meet', 'u', 'vega', 'trip', 'year', '.']",[0. 0. 0. ... 0. 0. 0.]
0,About to lose a respected friend to cancer ,"['lose', 'respect', 'friend', 'cancer']",[0. 0. 0. ... 0. 0. 0.]
0,laid around too much today... now my head hurts ,"['laid', 'around', 'much', 'today', '...', 'head', 'hurt']",[0. 0. 0. ... 0. 0. 0.]
0,@youngobama ok baby! damn son just ate the last piece  sorry,"['ok', 'babi', 'damn', 'son', 'ate', 'last', 'piec', 'sorri']",[0. 0. 0. ... 0. 0. 0.]
0, @iggigg too busy to see me in London this evening. What is a boy to do?,"['busi', 'see', 'london', 'even', '.', 'boy', '?']",[0. 0. 0. ... 0. 0. 0.]
0,"Splitting headache. Seriously. It feels like the left side of my head is going to fall off. (At this point, I kind-of wish it would.)   ","['split', 'headach', '.', 'serious', '.', 'feel', 'like', 'left', 'side', 'head', 'go', 'fall', '.', '(', 'point', ',', 'kind-of', 'wish', 'would', '.', ')']",[0. 0. 0. ... 0. 0. 0.]
0,"@modernmod yeah, last year we had to put Lucky (a rescue) to sleep due to cancer as well.  Very sorry to hear about Benny @AdamSchwabe  ","['yeah', ',', 'last', 'year', 'put', 'lucki', '(', 'rescu', ')', 'sleep', 'due', 'cancer', 'well', '.', 'sorri', 'hear', 'benni']",[0. 0. 0. ... 0. 0. 0.]
0,OMG. I hate missing dr. Oz on Oprah. ,"['omg', '.', 'hate', 'miss', 'dr', '.', 'oz', 'oprah', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Very upsetting day today...... Found out my Boxer has cancer    I wish dogs could live as long as humans,"['upset', 'day', 'today', '...', '...', 'found', 'boxer', 'cancer', 'wish', 'dog', 'could', 'live', 'long', 'human']",[0. 0. 0. ... 0. 0. 0.]
0,"xboxmafiya its cool, I let my hopes get 2 high thinkin he was gunna make it to my graduation  so im kinda bummed.","['xboxmafiya', 'cool', ',', 'let', 'hope', 'get', 'high', 'thinkin', 'gunna', 'make', 'graduat', 'im', 'kinda', 'bum', '.']",[0. 0. 0. ... 0. 0. 0.]
0,OMG!! I am SOOO sleepy driving 2 my clinical externship site  StarBucks...here she comes!!,"['omg', 'sooo', 'sleepi', 'drive', 'clinic', 'externship', 'site', 'starbuck', '...', 'come']",[0. 0. 0. ... 0. 0. 0.]
0,@cocomix04 ill tell ya the story later  not a good day and ill be workin for like three more hours...,"['ill', 'tell', 'ya', 'stori', 'later', 'good', 'day', 'ill', 'workin', 'like', 'three', 'hour', '...']",[0. 0. 0. ... 0. 0. 0.]
0,just got the red ring of death on xbox360... second time it's happened well there goes playing ghostbusters ,"['got', 'red', 'ring', 'death', 'xbox360', '...', 'second', 'time', 'happen', 'well', 'goe', 'play', 'ghostbust']",[0. 0. 0. ... 0. 0. 0.]
0,tried to upload 130 pics thru iPhone flickit app. Epic fail... ,"['tri', 'upload', 'pic', 'thru', 'iphon', 'flickit', 'app', '.', 'epic', 'fail', '...']",[0. 0. 0. ... 0. 0. 0.]
0,i got a realy bad headache ,"['got', 'reali', 'bad', 'headach']",[0. 0. 0. ... 0. 0. 0.]
0,I need tickets to see Taylor Swift! If only I could live closer to a BIG city! I would have so much more of an opportunity. College=poor ,"['need', 'ticket', 'see', 'taylor', 'swift', 'could', 'live', 'closer', 'big', 'citi', 'would', 'much', 'opportun', '.', 'colleg']",[0. 0. 0. ... 0. 0. 0.]
0,back in England missin my Vegas friends ,"['back', 'england', 'missin', 'vega', 'friend']",[0. 0. 0. ... 0. 0. 0.]
0,Sad about Kutner being killed off my fav show House! ,"['sad', 'kutner', 'kill', 'fav', 'show', 'hous']",[0. 0. 0. ... 0. 0. 0.]
0,...no more Lebron ,"['...', 'lebron']",[0. 0. 0. ... 0. 0. 0.]
0,I want mcdonalds but the stupid lady on the line said their stupid people are busy ,"['want', 'mcdonald', 'stupid', 'ladi', 'line', 'said', 'stupid', 'peopl', 'busi']",[0. 0. 0. ... 0. 0. 0.]
0,@mmitchelldaviss My Xbox Live isn't working either ,"['xbox', 'live', 'work', 'either']",[0. 0. 0. ... 0. 0. 0.]
0,@TVreeland Aww Denver Nuggets.. you tried  Better luck next time. Darn Lakers.,"['aww', 'denver', 'nugget', '.', '.', 'tri', 'better', 'luck', 'next', 'time', '.', 'darn', 'laker', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@ThaStevieG but what I really want is my old bass back ,"['realli', 'want', 'old', 'bass', 'back']",[0. 0. 0. ... 0. 0. 0.]
0,Think I've got hayfever ,"['think', ""i'v"", 'got', 'hayfev']",[0. 0. 0. ... 0. 0. 0.]
0,Missing My BFF  watching home and away it reminds me of her and me  we &lt;3 It. shout out to u courts,"['miss', 'bff', 'watch', 'home', 'away', 'remind', 'lt', ';', '3', '.', 'shout', 'u', 'court']",[0. 0. 0. ... 0. 0. 0.]
0,Good afternoon Twerts! I'm satying at home. Thanks to the fever and........the rashes. ,"['good', 'afternoon', 'twert', ""i'm"", 'sati', 'home', '.', 'thank', 'fever', '...', '...', '.', '.', 'rash', '.']",[0. 0. 0. ... 0. 0. 0.]
0,And then an overlay of a pic of her face bleeding in the style of those Obama hope posters. ,"['overlay', 'pic', 'face', 'bleed', 'style', 'obama', 'hope', 'poster', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"@stereoqueenbee ugggh, I feel you. I'm getting sick now too, burning throat, feverish  BOOOOO","['ugggh', ',', 'feel', '.', ""i'm"", 'get', 'sick', ',', 'burn', 'throat', ',', 'feverish', 'booooo']",[0. 0. 0. ... 0. 0. 0.]
0,i think im slowwly gettin addicted to facebook  im such a book face !  lol wtf  much ?,"['think', 'im', 'slowwli', 'gettin', 'addict', 'facebook', 'im', 'book', 'face', 'lol', 'wtf', 'much', '?']",[0. 0. 0. ... 0. 0. 0.]
0,so disappointed in the game ~ I thought this was Lebron's year!!!    the playoffs won't be the same for me!,"['disappoint', 'game', 'thought', ""lebron'"", 'year', 'playoff']",[0. 0. 0. ... 0. 0. 0.]
0,"@ashleyarrison, Us sydney siders are bummed with no show!!!  so sad i could not make melbourne,,,,","[',', 'us', 'sydney', 'sider', 'bum', 'show', 'sad', 'could', 'make', 'melbourn', ',', ',', ',', ',']",[0. 0. 0. ... 0. 0. 0.]
0,When ever I wear a headband I end up with a headache ,"['ever', 'wear', 'headband', 'end', 'headach']",[0. 0. 0. ... 0. 0. 0.]
0,@karriedaway not good  cavs lost. ughhh.,"['good', 'cav', 'lost', '.', 'ughhh', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@oanhLove I hate when that happens... ,"['hate', 'happen', '...']",[0. 0. 0. ... 0. 0. 0.]
0,@Danasaur4 no :s well for dani's house yeah. but for my new house no ,"['well', ""dani'"", 'hous', 'yeah', '.', 'new', 'hous']",[0. 0. 0. ... 0. 0. 0.]
0,@kiki_huggles i wana go back to london tooooooooo ,"['wana', 'go', 'back', 'london', 'tooooooooo']",[0. 0. 0. ... 0. 0. 0.]
0,the fucking mcdonalds lady made my drink wrong. ugh now to suffer without coffee. ,"['fuck', 'mcdonald', 'ladi', 'made', 'drink', 'wrong', '.', 'ugh', 'suffer', 'without', 'coffe', '.']",[0. 0. 0. ... 0. 0. 0.]
0,waaa disconnected ako sa gmail. dad's chatting with me pa naman. nasa canada kasi siya ngayon.  http://plurk.com/p/xbwaf,"['waaa', 'disconnect', 'ako', 'sa', 'gmail', '.', ""dad'"", 'chat', 'pa', 'naman', '.', 'nasa', 'canada', 'kasi', 'siya', 'ngayon', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@Vicstar   Game's over.. Screw the Lakers,"[""game'"", '.', '.', 'screw', 'laker']",[0. 0. 0. ... 0. 0. 0.]
0,@lewisusher na  not till we drive Sydney to Bris Vegas the week after  gay work!,"['na', 'till', 'drive', 'sydney', 'bri', 'vega', 'week', 'gay', 'work']",[0. 0. 0. ... 0. 0. 0.]
0,Hmm im usually dead right about night...ugh skool monday...looong spring/easter break ugh no more oprah ellen or kathie lee and hoda.  ,"['hmm', 'im', 'usual', 'dead', 'right', 'night', '...', 'ugh', 'skool', 'monday', '...', 'looong', 'spring', 'easter', 'break', 'ugh', 'oprah', 'ellen', 'kathi', 'lee', 'hoda', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Youtube is being as sporadic as twitter right about now. ,"['youtub', 'sporad', 'twitter', 'right', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Xbox live is down ,"['xbox', 'live']",[0. 0. 0. ... 0. 0. 0.]
0,Sleep time.  Tomorrow is gonna suck ,"['sleep', 'time', '.', 'tomorrow', 'gonna', 'suck']",[0. 0. 0. ... 0. 0. 0.]
0,GAH!  I hate it when my children get a fever in the summer   stupid bugs!  STUPID WEATHER!!!,"['gah', 'hate', 'children', 'get', 'fever', 'summer', 'stupid', 'bug', 'stupid', 'weather']",[0. 0. 0. ... 0. 0. 0.]
0,Just lost $160 ,"['lost', '$160']",[0. 0. 0. ... 0. 0. 0.]
0,sad that the 'feet' of my macbook just fell off : sad that the 'feet' of my macbook just fell off ,"['sad', ""'"", 'feet', ""'"", 'macbook', 'fell', ':', 'sad', ""'"", 'feet', ""'"", 'macbook', 'fell']",[0. 0. 0. ... 0. 0. 0.]
0,London had to get five shots today I felt terrible were both miserable him from the shots me from my root canal ,"['london', 'get', 'five', 'shot', 'today', 'felt', 'terribl', 'miser', 'shot', 'root', 'canal']",[0. 0. 0. ... 0. 0. 0.]
0,kinda bummed the RedWings Pre-game show is on and i cant watch Taylor Swift's Dateline show. ,"['kinda', 'bum', 'redw', 'pre-gam', 'show', 'cant', 'watch', 'taylor', ""swift'"", 'datelin', 'show', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Tomorrow is celebrity day. I was going to be taylor swift. A dress and cowboy boots. But i have a field trip ,"['tomorrow', 'celebr', 'day', '.', 'go', 'taylor', 'swift', '.', 'dress', 'cowboy', 'boot', '.', 'field', 'trip']",[0. 0. 0. ... 0. 0. 0.]
0,is home from Sydney but didn't bring back any doughnuts ,"['home', 'sydney', 'bring', 'back', 'doughnut']",[0. 0. 0. ... 0. 0. 0.]
0,just got home from watching Michigan State get tromped!   ,"['got', 'home', 'watch', 'michigan', 'state', 'get', 'tromp']",[0. 0. 0. ... 0. 0. 0.]
0,"wondering where iPod cable has vanished to...Wanted to add music but stymied. Bother. It has a safe place, &amp; is ALWAYS there except 2day ","['wonder', 'ipod', 'cabl', 'vanish', '...', 'want', 'add', 'music', 'stymi', '.', 'bother', '.', 'safe', 'place', ',', 'amp', ';', 'alway', 'except', 'day']",[0. 0. 0. ... 0. 0. 0.]
0,The McDonalds drivethrough kid REALLY wants to be hardcore. How unfortunate. ,"['mcdonald', 'drivethrough', 'kid', 'realli', 'want', 'hardcor', '.', 'unfortun', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"I forgot to mention that last night, I dreamt Oprah sent a photographer to kill Toiletface. And succeeded. I cried so hard in the dream. ","['forgot', 'mention', 'last', 'night', ',', 'dreamt', 'oprah', 'sent', 'photograph', 'kill', 'toiletfac', '.', 'succeed', '.', 'cri', 'hard', 'dream', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Why is my PSP always dead when I want to use it? ,"['psp', 'alway', 'dead', 'want', 'use', '?']",[0. 0. 0. ... 0. 0. 0.]
0,@hillaryrachel oh i know how you feel. i took a leap of faith and asked Taylor Swift to be my BFFL ... she didnt reply ,"['oh', 'know', 'feel', '.', 'took', 'leap', 'faith', 'ask', 'taylor', 'swift', 'bffl', '...', 'didnt', 'repli']",[0. 0. 0. ... 0. 0. 0.]
