sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold
0|I probably would not go here again.|-0.6999999999999998|0.8333333333333334|0.8666666666666667|The majority of the explanations express a strong negative sentiment towards the place, with the use of language indicating dissatisfaction and intent to not return. The sentiment scores are consistently low, further emphasizing the negative sentiment.|['probabl', 'would', 'go', '.']|"[ 0.          0.          0.         ... -0.7         0.83333333
  0.86666667]"|0.003963589668273926|3.0
1|So flavorful and has just the perfect amount of heat.|0.9|0.8666666666666667|0.9333333333333332|The food is described as flavorful with the perfect amount of heat, indicating a strong positive sentiment.|['flavor', 'perfect', 'amount', 'heat', '.']|[0.         0.         0.         ... 0.9        0.86666667 0.93333333]|0.9988186955451965|3.0
1|The price is reasonable and the service is great.|1.0|0.9333333333333332|1.0|The user's statement is positive, as they express satisfaction with the reasonable price and great service offered.|['price', 'reason', 'servic', 'great', '.']|[0.         0.         0.         ... 1.         0.93333333 1.        ]|0.998035728931427|4.0
0|The Wife hated her meal (coconut shrimp), and our friends really did not enjoy their meals, either.|-0.8000000000000002|0.9|0.8333333333333334|"The overall sentiment is negative due to expressions such as ""hated"", ""did not enjoy"", and ""strong dissatisfaction"" used to describe the meals."|['wife', 'hate', 'meal', '(', 'coconut', 'shrimp', ')', ',', 'friend', 'realli', 'enjoy', 'meal', ',', 'either', '.']|"[ 0.          0.          0.         ... -0.8         0.9
  0.83333333]"|0.0028136589098721743|2.0
0|My fella got the huevos rancheros and they didn't look too appealing.|-0.0333333333333333|0.8000000000000002|0.7666666666666666|The overall sentiment is slightly positive, despite mention of the huevos rancheros not looking appealing. The familiarity with the restaurant and previous positive experiences contribute to the positive sentiment.|['fella', 'got', 'huevo', 'ranchero', 'look', 'appeal', '.']|"[ 0.          0.          0.         ... -0.03333333  0.8
  0.76666667]"|0.003679840825498104|0.0
1|Went in for happy hour, great list of wines.|0.8000000000000002|0.9|0.8333333333333334|"The overall sentiment is positive due to the mention of a ""great list of wines"" and the enjoyment of happy hour."|['went', 'happi', 'hour', ',', 'great', 'list', 'wine', '.']|[0.         0.         0.         ... 0.8        0.9        0.83333333]|0.9753402471542358|2.0
1|Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!|0.8666666666666667|0.8666666666666667|0.8666666666666667|The overall sentiment is positive as the users express satisfaction with the value and quality of the buffet despite its potentially high price.|['may', 'say', 'buffet', 'pricey', 'think', 'get', 'pay', 'place', 'get', 'quit', 'lot']|[0.         0.         0.         ... 0.86666667 0.86666667 0.86666667]|0.9948869347572327|1.0
0|I probably won't be coming back here.|-0.75|0.8666666666666667|0.8833333333333333|"The general sentiment expressed across the explanations is negative, with the mention of ""probably won't"" indicating a lack of intention to return and suggesting dissatisfaction or disappointment with the experience."|['probabl', 'come', 'back', '.']|"[ 0.          0.          0.         ... -0.75        0.86666667
  0.88333333]"|0.007445708382874727|4.0
0|Worst food/service I've had in a while.|-0.8666666666666667|0.8666666666666667|1.0|The explanations indicate that the text expresses a highly negative sentiment, with strong dissatisfaction towards both the food and service.|"['worst', 'food', 'servic', ""i'v"", '.']"|"[ 0.          0.          0.         ... -0.86666667  0.86666667
  1.        ]"|0.004705001600086689|2.0
1|This place is pretty good, nice little vibe in the restaurant.|0.6|0.8333333333333334|0.9|"The statement indicates a positive sentiment about the restaurant, with phrases like ""pretty good"" and ""nice little vibe"" suggesting a positive experience."|['place', 'pretti', 'good', ',', 'nice', 'littl', 'vibe', 'restaur', '.']|[0.         0.         0.         ... 0.6        0.83333333 0.9       ]|0.1778002828359604|1.0
1|Talk about great customer service of course we will be back.|1.0|0.9|0.8666666666666667|Overall, the text conveys a strong positive sentiment, highlighting the satisfaction with great customer service and the intention to return, with a high level of confidence.|['talk', 'great', 'custom', 'servic', 'cours', 'back', '.']|[0.         0.         0.         ... 1.         0.9        0.86666667]|0.9970310926437378|3.0
0|Hot dishes are not hot, cold dishes are close to room temp.I watched staff prepare food with BARE HANDS, no gloves.Everything is deep fried in oil.|-0.7333333333333334|0.8333333333333334|0.8666666666666667|The sentiment is negative in all explanations as the user expresses dissatisfaction with the temperature of the dishes, the lack of hygiene in food preparation, and the excessive use of oil in cooking, which may indicate concerns about cleanliness and healthy food options.|['hot', 'dish', 'hot', ',', 'cold', 'dish', 'close', 'room', 'temp', '.', 'watch', 'staff', 'prepar', 'food', 'bare', 'hand', ',', 'glove', '.', 'everyth', 'deep', 'fri', 'oil', '.']|"[ 0.          0.          0.         ... -0.73333333  0.83333333
  0.86666667]"|0.011932700872421265|4.0
1|I love their fries and their beans.|0.9333333333333332|0.9|0.8666666666666667|"The majority of explanations indicate a strong positive sentiment towards the fries and beans, with the use of the word ""love"" reinforcing this sentiment."|['love', 'fri', 'bean', '.']|[0.         0.         0.         ... 0.93333333 0.9        0.86666667]|0.9992490410804749|1.0
1|Always a pleasure dealing with him.|1.0|0.9333333333333332|0.9333333333333332|"The explanations all convey a consistently positive sentiment, with the phrase ""always a pleasure dealing with him"" indicating a consistently positive experience and satisfaction in interactions with the person being described."|['alway', 'pleasur', 'deal', '.']|[0.         0.         0.         ... 1.         0.93333333 0.93333333]|0.9979493021965027|3.0
1|They have a plethora of salads and sandwiches, and everything I've tried gets my seal of approval.|0.9333333333333332|0.9|0.9333333333333332|The text is consistently rated as positive, as it contains words indicating a positive experience with a wide variety of options tried, expressing a high degree of confidence and approval.|"['plethora', 'salad', 'sandwich', ',', 'everyth', ""i'v"", 'tri', 'get', 'seal', 'approv', '.']"|[0.         0.         0.         ... 0.93333333 0.9        0.93333333]|0.9983285069465637|0.0
1|This place is awesome if you want something light and healthy during the summer.|0.9333333333333332|0.9|0.9666666666666668|"The overall sentiment towards the place is positive, as it is described as ""awesome"" and offers light and healthy options for the summer."|['place', 'awesom', 'want', 'someth', 'light', 'healthi', 'summer', '.']|[0.         0.         0.         ... 0.93333333 0.9        0.96666667]|0.9934777021408081|1.0
1|For sushi on the Strip, this is the place to go.|0.9333333333333332|0.9|0.8333333333333334|The statement consistently expresses a positive sentiment towards the sushi place on the Strip, emphasizing a strong recommendation and satisfaction from the user. The reasoning is clear and well-supported, although additional details could have enhanced the explanation.|['sushi', 'strip', ',', 'place', 'go', '.']|[0.         0.         0.         ... 0.93333333 0.9        0.83333333]|0.9674426317214966|0.0
1|The service was great, even the manager came and helped with our table.|0.9|0.9|1.0|The sentiment of the explanations is consistently positive, indicating a great experience with the service and exceptional assistance from the manager.|['servic', 'great', ',', 'even', 'manag', 'came', 'help', 'tabl', '.']|[0.  0.  0.  ... 0.9 0.9 1. ]|0.9985143542289734|2.0
0|The feel of the dining room was more college cooking course than high class dining and the service was slow at best.|-0.7333333333333334|0.8666666666666667|0.8000000000000002|The overall sentiment of the statement is negative due to the user's description of the dining room resembling a college cooking course and the mention of slow service, indicating a negative dining experience.|['feel', 'dine', 'room', 'colleg', 'cook', 'cours', 'high', 'class', 'dine', 'servic', 'slow', 'best', '.']|"[ 0.          0.          0.         ... -0.73333333  0.86666667
  0.8       ]"|0.001075327629223466|3.0
0|I started this review with two stars, but I'm editing it to give it only one.|-0.7000000000000001|0.85|0.8333333333333334|The overall sentiment of the explanations is that the user's sentiment is negative because they initially gave a rating of two stars but edited it to a lower rating of one star, indicating dissatisfaction with the subject of their review.|"['start', 'review', 'two', 'star', ',', ""i'm"", 'edit', 'give', 'one', '.']"|"[ 0.          0.          0.         ... -0.7         0.85
  0.83333333]"|0.004542069509625435|2.0
0|this is the worst sushi i have ever eat besides Costco's.|-0.8333333333333334|0.8666666666666667|0.85|"The explanations indicate that the statement expresses a highly negative sentiment towards the sushi, with the word ""worst"" and the comparison to Costco's reinforcing the strongly negative opinion."|"['worst', 'sushi', 'ever', 'eat', 'besid', ""costco'"", '.']"|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.85      ]"|0.0021874988451600075|2.0
1|All in all an excellent restaurant highlighted by great service, a unique menu, and a beautiful setting.|1.0|0.9333333333333332|1.0|"The user's statement is highly positive, using words like ""excellent,"" ""great,"" ""unique,"" and ""beautiful"" to describe the aspects of the restaurant such as the service, menu, and setting."|['excel', 'restaur', 'highlight', 'great', 'servic', ',', 'uniqu', 'menu', ',', 'beauti', 'set', '.']|[0.         0.         0.         ... 1.         0.93333333 1.        ]|0.9985143542289734|2.0
1|My boyfriend and i sat at the bar and had a completely delightful experience.|0.9333333333333332|0.8666666666666667|0.9333333333333332|"Overall, the explanations indicate that the statement expresses a highly positive sentiment with words like ""delightful"" and ""boyfriend"" suggesting a pleasant experience at the bar."|['boyfriend', 'sat', 'bar', 'complet', 'delight', 'experi', '.']|[0.         0.         0.         ... 0.93333333 0.86666667 0.93333333]|0.9991477727890015|4.0
0|Weird vibe from owners.|-0.7333333333333334|0.8333333333333334|0.8000000000000002|"The overall consensus among the explanations is that the phrase ""weird vibe from owners"" conveys a negative sentiment, indicating discomfort or unease in relation to the owners."|['weird', 'vibe', 'owner', '.']|"[ 0.          0.          0.         ... -0.73333333  0.83333333
  0.8       ]"|0.005551340989768505|0.0
0|There was hardly any meat.|-0.7666666666666666|0.9|0.8666666666666667|"The statement ""There was hardly any meat"" has a generally negative sentiment because it expresses disappointment or dissatisfaction with the lack of meat."|['hardli', 'meat', '.']|"[ 0.          0.          0.         ... -0.76666667  0.9
  0.86666667]"|0.0068419757299125195|2.0
0|I've had better bagels from the grocery store.|-0.6666666666666666|0.8666666666666667|0.8666666666666667|The overall sentiment is negative as the user expresses disappointment in the bagels and provides clear explanations with specific comparisons to grocery store bagels, resulting in a high confidence rating and explanation grade.|"[""i'v"", 'better', 'bagel', 'groceri', 'store', '.']"|"[ 0.          0.          0.         ... -0.66666667  0.86666667
  0.86666667]"|0.02064940333366394|2.0
1|Go To Place for Gyros.|0.8666666666666667|0.6|0.9|"The statement ""Go To Place for Gyros"" has a positive sentiment score of 0.6, as it suggests that the place is highly recommended and likely to have a good reputation among customers."|['go', 'place', 'gyro', '.']|[0.         0.         0.         ... 0.86666667 0.6        0.9       ]|0.996070146560669|2.0
1|I love the owner/chef, his one authentic Japanese cool dude!|0.9333333333333332|0.8000000000000002|0.8000000000000002|"The text consistently expresses a strong positive sentiment towards the owner/chef, using words like ""love,"" ""authentic,"" and ""cool dude"" to convey admiration and positive emotion."|['love', 'owner', 'chef', ',', 'one', 'authent', 'japanes', 'cool', 'dude']|[0.         0.         0.         ... 0.93333333 0.8        0.8       ]|0.9960075616836548|2.0
0|Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.|-0.7166666666666667|0.8666666666666667|0.8333333333333334|The overall sentiment expressed in the explanations is that the user is dissatisfied with the food quality, specifically mentioning that the burgers are no longer good and the pizza has become doughy and flavorless.|['burger', 'good', ',', 'pizza', 'use', 'amaz', 'doughi', 'flavorless', '.']|"[ 0.          0.          0.         ... -0.71666667  0.86666667
  0.83333333]"|0.004150893073529005|0.0
0|I found a six inch long piece of wire in my salsa.|-0.7666666666666666|0.8666666666666667|0.8000000000000002|The sentiment score is negative due to the unpleasant experience of finding foreign objects in food, such as a six-inch long wire in salsa.|['found', 'six', 'inch', 'long', 'piec', 'wire', 'salsa', '.']|"[ 0.          0.          0.         ... -0.76666667  0.86666667
  0.8       ]"|0.003409418510273099|2.0
0|The service was terrible, food was mediocre.|-0.7333333333333334|0.9|0.9166666666666666|The sentiment score is negative due to dissatisfaction with the terrible service and mediocre food, as clearly expressed with negative words, resulting in a high confidence rating.|['servic', 'terribl', ',', 'food', 'mediocr', '.']|"[ 0.          0.          0.         ... -0.73333333  0.9
  0.91666667]"|0.000644777319394052|3.0
1|We definately enjoyed ourselves.|0.9666666666666668|0.8833333333333334|0.8166666666666668|"The statement ""We definitely enjoyed ourselves"" conveys a strong and positive sentiment with a high level of certainty, though lacks specificity or supporting evidence."|['defin', 'enjoy', '.']|[0.         0.         0.         ... 0.96666667 0.88333333 0.81666667]|0.9993135929107666|1.0
0|I ordered Albondigas soup - which was just warm - and tasted like tomato soup with frozen meatballs.|-0.8000000000000002|0.8666666666666667|0.9|The user's sentiment is consistently negative as they express disappointment in the temperature and taste of the Albondigas soup, indicating a negative experience with the low confidence rating. They mention that the soup was just warm and tasted like tomato soup with frozen meatballs, highlighting dissatisfaction with the quality and flavor.|['order', 'albondiga', 'soup', 'warm', 'tast', 'like', 'tomato', 'soup', 'frozen', 'meatbal', '.']|"[ 0.          0.          0.         ... -0.8         0.86666667
  0.9       ]"|0.0029079236555844545|0.0
0|On three different occasions I asked for well done or medium well, and all three times I got the bloodiest piece of meat on my plate.|-0.4333333333333333|0.8333333333333334|0.8333333333333334|The user had a negative experience with their meal, consistently receiving meat that was not cooked to their desired doneness, indicating a mildly negative sentiment.|['three', 'differ', 'occas', 'ask', 'well', 'done', 'medium', 'well', ',', 'three', 'time', 'got', 'bloodiest', 'piec', 'meat', 'plate', '.']|"[ 0.          0.          0.         ... -0.43333333  0.83333333
  0.83333333]"|0.0085710808634758|4.0
0|I had about two bites and refused to eat anymore.|-0.7666666666666666|0.8666666666666667|0.8333333333333334|The majority of explanations indicate that the text is negative due to the user's dissatisfaction with the food after having only a few bites.|['two', 'bite', 'refus', 'eat', 'anymor', '.']|"[ 0.          0.          0.         ... -0.76666667  0.86666667
  0.83333333]"|0.0014742875937372446|3.0
0|The service was extremely slow.|-0.8333333333333334|0.8666666666666667|0.8333333333333334|The statement expresses a strong negative sentiment due to dissatisfaction with the extremely slow service, leading to a clear and concise explanation for the negative score.|['servic', 'extrem', 'slow', '.']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.83333333]"|0.0014742875937372446|3.0
0|After 20 minutes wait, I got a table.|0.4666666666666666|0.9|0.8333333333333334|The sentiment of the text is generally positive, as indicated by the user's satisfaction in finally getting a table after a 20-minute wait.|['minut', 'wait', ',', 'got', 'tabl', '.']|[0.         0.         0.         ... 0.46666667 0.9        0.83333333]|0.5012053847312927|2.0
1|Seriously killer hot chai latte.|0.8666666666666667|0.8333333333333334|0.9|"The overall sentiment of the statement is highly positive, as indicated by the use of words such as ""killer,"" ""hot,"" and ""seriously"" to describe the chai latte, suggesting a strong liking and satisfaction with the drink."|['serious', 'killer', 'hot', 'chai', 'latt', '.']|[0.         0.         0.         ... 0.86666667 0.83333333 0.9       ]|0.9985854625701904|0.0
0|No allergy warnings on the menu, and the waitress had absolutely no clue as to which meals did or did not contain peanuts.|-0.8000000000000002|0.8666666666666667|0.7666666666666666|The user is expressing frustration and dissatisfaction with the restaurant's lack of allergy warnings on the menu and the uninformed waitress regarding peanut content, indicating a negative sentiment.|['allergi', 'warn', 'menu', ',', 'waitress', 'absolut', 'clue', 'meal', 'contain', 'peanut', '.']|"[ 0.          0.          0.         ... -0.8         0.86666667
  0.76666667]"|0.0018299721414223313|4.0
1|My boyfriend tried the Mediterranean Chicken Salad and fell in love.|0.8666666666666667|0.9|0.75|The user's boyfriend had a highly positive experience with the Mediterranean Chicken Salad, expressing a strong emotional reaction and falling in love with the dish.|['boyfriend', 'tri', 'mediterranean', 'chicken', 'salad', 'fell', 'love', '.']|[0.         0.         0.         ... 0.86666667 0.9        0.75      ]|0.9814731478691101|3.0
1|Their rotating beers on tap is also a highlight of this place.|0.8000000000000002|0.8666666666666667|0.9|The rotating beers on tap at this place are widely regarded as a standout feature, earning positive sentiment due to their variety and appeal.|['rotat', 'beer', 'tap', 'also', 'highlight', 'place', '.']|[0.         0.         0.         ... 0.8        0.86666667 0.9       ]|0.9986587762832642|4.0
0|Pricing is a bit of a concern at Mellow Mushroom.|-0.4000000000000001|0.8000000000000002|0.8666666666666667|The explanations indicate a negative sentiment towards the pricing at Mellow Mushroom, specifically the concern about pricing.|['price', 'bit', 'concern', 'mellow', 'mushroom', '.']|"[ 0.          0.          0.         ... -0.4         0.8
  0.86666667]"|0.009409718215465546|1.0
0|Worst Thai ever.|-0.8666666666666667|0.8500000000000001|0.8666666666666667|"The phrase ""Worst Thai ever"" expresses a highly negative sentiment, indicating a strong dissatisfaction with the Thai food and a very negative experience overall."|['worst', 'thai', 'ever', '.']|"[ 0.          0.          0.         ... -0.86666667  0.85
  0.86666667]"|0.004237007815390825|1.0
1|If you stay in Vegas you must get breakfast here at least once.|0.7833333333333332|0.8666666666666667|0.8666666666666667|The explanations indicate a strong recommendation for getting breakfast at a specific place in Vegas, suggesting a positive and pleasant experience.|['stay', 'vega', 'must', 'get', 'breakfast', 'least', '.']|[0.         0.         0.         ... 0.78333333 0.86666667 0.86666667]|0.9981518387794495|3.0
1|I want to first say our server was great and we had perfect service.|0.9666666666666668|0.8333333333333334|0.9666666666666668|"The text consistently expresses a positive sentiment, as evident from the use of positive words like ""great"" and ""perfect"" in describing the server and service quality."|['want', 'first', 'say', 'server', 'great', 'perfect', 'servic', '.']|[0.         0.         0.         ... 0.96666667 0.83333333 0.96666667]|0.9987096786499023|3.0
1|The pizza selections are good.|0.7000000000000001|0.9|0.9|"The statement ""The pizza selections are good"" is positive because it implies that the options for pizza are appealing. The use of positive language suggests that the user is satisfied with the variety and quality of pizza options, and the reasoning for the positive sentiment is reasonable and clear."|['pizza', 'select', 'good', '.']|[0.  0.  0.  ... 0.7 0.9 0.9]|0.9946025013923645|3.0
1|I had strawberry tea, which was good.|0.7333333333333334|0.8333333333333334|0.9666666666666668|"The majority of the explanations agree that the statement indicates a positive sentiment, with the use of the word ""good"" expressing satisfaction and enjoyment with the strawberry tea."|['strawberri', 'tea', ',', 'good', '.']|[0.         0.         0.         ... 0.73333333 0.83333333 0.96666667]|0.9950538873672485|4.0
0|Highly unprofessional and rude to a loyal patron!|-0.8666666666666667|0.9|0.9333333333333332|"The overall sentiment of the explanations is highly negative, with an emphasis on the use of words like ""unprofessional"" and ""rude"" to describe a negative experience with a business. The mention of being a loyal patron reinforces this negative evaluation."|['highli', 'unprofession', 'rude', 'loyal', 'patron']|"[ 0.          0.          0.         ... -0.86666667  0.9
  0.93333333]"|0.000644777319394052|3.0
1|Overall, a great experience.|0.9666666666666668|0.9|1.0|"The overall consensus is that the phrase ""a great experience"" indicates a highly positive sentiment, with the use of the word ""great"" consistently highlighting a positive perception and resulting in a positive sentiment rating."|['overal', ',', 'great', 'experi', '.']|[0.         0.         0.         ... 0.96666667 0.9        1.        ]|0.9985219836235046|2.0
0|Spend your money elsewhere.|-0.8333333333333334|0.8666666666666667|0.8333333333333334|"The average sentiment of the explanations is that the phrase ""spend your money elsewhere"" conveys dissatisfaction and suggests a negative experience with the subject of spending money, indicating a negative sentiment."|['spend', 'money', 'elsewher', '.']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.83333333]"|0.0021874988451600075|2.0
1|Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!|0.8666666666666667|0.8500000000000001|0.8666666666666667|"The sentiment of the text is highly positive, as indicated by the use of words like ""satisfying"" and ""Mmmm...!"", expressing enjoyment and pleasure towards regular toasted bread and butter."|['regular', 'toast', 'bread', 'equal', 'satisfi', 'occasion', 'pat', 'butter', '...', 'mmmm', '...']|[0.         0.         0.         ... 0.86666667 0.85       0.86666667]|0.9982012510299683|0.0
0|The Buffet at Bellagio was far from what I anticipated.|-0.7166666666666667|0.85|0.8000000000000002|Overall, the sentiment is negative as the author expresses disappointment with the buffet at Bellagio, stating that it did not meet their expectations.|['buffet', 'bellagio', 'far', 'anticip', '.']|"[ 0.          0.          0.         ... -0.71666667  0.85
  0.8       ]"|0.001075327629223466|3.0
0|And the drinks are WEAK, people!|-0.8000000000000002|0.9|0.8000000000000002|"Overall, the explanations suggest that the phrase ""the drinks are weak"" conveys a negative sentiment, specifically indicating dissatisfaction or disappointment with the quality of the drinks. The use of capital letters, an exclamation mark, and the phrase ""people!"" further emphasize the intensity and negativity of the sentiment."|['drink', 'weak', ',', 'peopl']|[ 0.   0.   0.  ... -0.8  0.9  0.8]|0.001075327629223466|3.0
0|-My order was not correct.|-0.7000000000000001|0.8666666666666667|0.8666666666666667|"The user's negative sentiment is due to dissatisfaction with an incorrect order, as indicated by their clear expression of dissatisfaction and use of the phrase ""not correct""."|['order', 'correct', '.']|"[ 0.          0.          0.         ... -0.7         0.86666667
  0.86666667]"|0.009452608413994312|4.0
0|Also, I feel like the chips are bought, not made in house.|-0.2666666666666666|0.7833333333333333|0.8666666666666667|The sentiment in the text is slightly negative, with dissatisfaction expressed towards the quality of the chips not being made in-house. The explanation provides a clear justification for the sentiment rating and displays a relatively high level of confidence in the analysis.|['also', ',', 'feel', 'like', 'chip', 'bought', ',', 'made', 'hous', '.']|"[ 0.          0.          0.         ... -0.26666667  0.78333333
  0.86666667]"|0.04170851781964302|0.0
0|After the disappointing dinner we went elsewhere for dessert.|-0.0166666666666666|0.8000000000000002|0.7999999999999999|Overall, the sentiment score for this review is slightly positive, as the user expresses disappointment with the dinner but mentions a more satisfying experience elsewhere for dessert. The confidence rating is high, indicating that the user's sentiment is reliable.|['disappoint', 'dinner', 'went', 'elsewher', 'dessert', '.']|"[ 0.          0.          0.         ... -0.01666667  0.8
  0.8       ]"|0.0029060246888548136|1.0
1|The chips and sals a here is amazing!!!!!!!!!!!!!!!!!!!|1.0|0.9333333333333332|1.0|The users expressed a highly positive sentiment towards the chips and salsa, evident from their enthusiastic language and use of exclamation marks.|['chip', 'sal', 'amaz']|[0.         0.         0.         ... 1.         0.93333333 1.        ]|0.9982091188430786|4.0
0|We won't be returning.|-0.3333333333333333|0.8666666666666667|0.8666666666666667|"The text consistently indicates a negative sentiment with a clear intention not to return, as expressed through the use of the word ""won't."""|['return', '.']|"[ 0.          0.          0.         ... -0.33333333  0.86666667
  0.86666667]"|0.007972411811351776|0.0
1|This is my new fav Vegas buffet spot.|0.9666666666666668|0.8666666666666667|0.9|The user's sentiment towards the Vegas buffet spot is overwhelmingly positive, as they express strong preference, enjoyment, excitement, and enthusiasm, indicating it as their new favorite.|['new', 'fav', 'vega', 'buffet', 'spot', '.']|[0.         0.         0.         ... 0.96666667 0.86666667 0.9       ]|0.9991477727890015|4.0
0|I seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off.|-0.7666666666666666|0.8166666666666668|0.8333333333333334|"The text conveys a highly negative sentiment, expressing frustration and disappointment with the owner and their inexperienced employees, likening them to chaotic and ineffective ""chickens with their heads cut off."""|['serious', 'cannot', 'believ', 'owner', 'mani', 'unexperienc', 'employe', 'run', 'around', 'like', 'chicken', 'head', 'cut', '.']|"[ 0.          0.          0.         ... -0.76666667  0.81666667
  0.83333333]"|0.008447112515568733|2.0
0|Very, very sad.|-0.9|0.9333333333333332|0.9|"The phrase ""very, very sad"" clearly indicates a strong negative emotion, intensifying the expressed sadness with repeated words."|[',', 'sad', '.']|"[ 0.          0.          0.         ... -0.9         0.93333333
  0.9       ]"|0.003745331661775708|4.0
0|i felt insulted and disrespected, how could you talk and judge another human being like that?|-0.8166666666666668|0.9|0.8666666666666667|The text consistently conveys a negative sentiment as the user feels insulted, disrespected, and questions the judgment and language used.|['felt', 'insult', 'disrespect', ',', 'could', 'talk', 'judg', 'anoth', 'human', 'like', '?']|"[ 0.          0.          0.         ... -0.81666667  0.9
  0.86666667]"|0.013756060972809792|2.0
0|How can you call yourself a steakhouse if you can't properly cook a steak, I don't understand!|-0.7999999999999999|0.8333333333333334|0.9|The prompt indicates that the user is extremely dissatisfied and frustrated with the steakhouse's inability to cook a steak properly, leading to a strong negative sentiment.|"['call', 'steakhous', ""can't"", 'properli', 'cook', 'steak', ',', 'understand']"|"[ 0.          0.          0.         ... -0.8         0.83333333
  0.9       ]"|0.005561099853366613|4.0
0|I'm not impressed with the concept or the food.|-0.8000000000000002|0.8833333333333333|0.8166666666666668|The user's overall sentiment is negative as they express dissatisfaction and disappointment with both the concept and the food.|"[""i'm"", 'impress', 'concept', 'food', '.']"|"[ 0.          0.          0.         ... -0.8         0.88333333
  0.81666667]"|0.0014742875937372446|3.0
0|The only thing I wasn't too crazy about was their guacamole as I don't like it puréed.|-0.0333333333333333|0.8000000000000002|0.8000000000000002|The overall sentiment score is slightly positive with some mild negative sentiment towards the guacamole. Users express mild dissatisfaction with the guacamole, but overall the sentiment is not strongly negative.|['thing', 'crazi', 'guacamol', 'like', 'pure', '.']|"[ 0.          0.          0.         ... -0.03333333  0.8
  0.8       ]"|0.004864473361521959|1.0
0|There is really nothing for me at postinos, hope your experience is better|-0.0666666666666666|0.8000000000000002|0.8333333333333334|The overall sentiment is negative with a hint of positivity. The analysis indicates a strong and clear explanation with a high level of confidence.|['realli', 'noth', 'postino', ',', 'hope', 'experi', 'better']|"[ 0.          0.          0.         ... -0.06666667  0.8
  0.83333333]"|0.0030286528635770082|1.0
0|I got food poisoning here at the buffet.|-0.8666666666666667|0.9|0.8666666666666667|The explanations indicate a strong negative sentiment towards the place as a result of experiencing food poisoning, with a high level of confidence.|['got', 'food', 'poison', 'buffet', '.']|"[ 0.          0.          0.         ... -0.86666667  0.9
  0.86666667]"|0.0037763407453894615|4.0
0|They brought a fresh batch of fries and I was thinking yay something warm but no!|-0.3333333333333333|0.8333333333333334|0.7666666666666666|The summary explanation is that the sentiment score is negative due to the disappointment expressed about the fries not being warm, but there is also a slight positive sentiment conveyed regarding the excitement about the fresh batch of fries.|['brought', 'fresh', 'batch', 'fri', 'think', 'yay', 'someth', 'warm']|"[ 0.          0.          0.         ... -0.33333333  0.83333333
  0.76666667]"|0.004401905462145805|4.0
0|What SHOULD have been a hilarious, yummy Christmas Eve dinner to remember was the biggest fail of the entire trip for us.|-0.8000000000000002|0.8666666666666667|0.9|"The overall sentiment of the explanations is negative, as indicated by the use of words like ""fail,"" ""disappointment,"" and ""frustration"" in describing the Christmas Eve dinner experience. The phrase ""biggest fail"" and the mention of the ""entire trip"" further reinforce this negative sentiment."|['hilari', ',', 'yummi', 'christma', 'eve', 'dinner', 'rememb', 'biggest', 'fail', 'entir', 'trip', 'us', '.']|"[ 0.          0.          0.         ... -0.8         0.86666667
  0.9       ]"|0.004237007815390825|1.0
0|Needless to say, I won't be going back anytime soon.|-0.7666666666666666|0.8666666666666667|0.9|"The average explanation suggests that the sentiment score is negative due to the phrase ""won't be going back anytime soon"" expressing dissatisfaction with the subject. The high confidence rating is attributed to the clear and unambiguous statement supporting the negative sentiment."|['needless', 'say', ',', 'go', 'back', 'anytim', 'soon', '.']|"[ 0.          0.          0.         ... -0.76666667  0.86666667
  0.9       ]"|0.005324128549546003|2.0
0|This place is disgusting!|-0.8666666666666667|0.9|0.8333333333333334|"The word ""disgusting"" is consistently used to express a highly negative sentiment and implies a strong negative opinion or experience of the place."|['place', 'disgust']|"[ 0.          0.          0.         ... -0.86666667  0.9
  0.83333333]"|0.0022717381361871958|4.0
1|Every time I eat here, I see caring teamwork to a professional degree.|0.85|0.8333333333333334|0.9166666666666666|"The overall sentiment expressed in the explanations is highly positive, with the use of words such as ""caring teamwork"" and ""professional degree"" indicating a satisfying and enjoyable dining experience at the restaurant."|['everi', 'time', 'eat', ',', 'see', 'care', 'teamwork', 'profession', 'degre', '.']|[0.         0.         0.         ... 0.85       0.83333333 0.91666667]|0.9986587762832642|4.0
0|The RI style calamari was a joke.|-0.7333333333333334|0.9|0.8000000000000002|The sentiment score is negative and reflects the reviewer's disappointment and dissatisfaction with the RI style calamari, making it fairly clear and easy to interpret.|['ri', 'style', 'calamari', 'joke', '.']|"[ 0.          0.          0.         ... -0.73333333  0.9
  0.8       ]"|0.003903056262061|4.0
0|However, there was so much garlic in the fondue, it was barely edible.|-0.7666666666666666|0.9|0.8333333333333334|The overall sentiment is negative because the fondue had an excessive amount of garlic, making it difficult to eat.|['howev', ',', 'much', 'garlic', 'fondu', ',', 'bare', 'edibl', '.']|"[ 0.          0.          0.         ... -0.76666667  0.9
  0.83333333]"|0.004852984566241503|4.0
